"Cohort","Species","Row_Label","Medication","Present"
"Japanese-4D","Streptococcus_vestibularis","Japanese-4D | Streptococcus_vestibularis","Esomeprazole",1
"MetaCardis","Streptococcus_sp_HPH0090","MetaCardis | Streptococcus_sp_HPH0090","Enalapril",0
"MetaCardis","Streptococcus_sp_HPH0090","MetaCardis | Streptococcus_sp_HPH0090","Fluvastatin",0
"MetaCardis","Streptococcus_sp_HPH0090","MetaCardis | Streptococcus_sp_HPH0090","Indapamide",0
"MetaCardis","Streptococcus_sp_HPH0090","MetaCardis | Streptococcus_sp_HPH0090","Rivaroxaban",0
"MetaCardis","Streptococcus_sp_HPH0090","MetaCardis | Streptococcus_sp_HPH0090","Sitagliptin",0
"MetaCardis","Streptococcus_vestibularis","MetaCardis | Streptococcus_vestibularis","Esomeprazole",1
"MetaCardis","Streptococcus_vestibularis","MetaCardis | Streptococcus_vestibularis","Olmesartan",0
"MetaCardis","Streptococcus_vestibularis","MetaCardis | Streptococcus_vestibularis","Rabeprazole",0
"MetaCardis","Streptococcus_vestibularis","MetaCardis | Streptococcus_vestibularis","Lansoprazole",0
"MetaCardis","Streptococcus_vestibularis","MetaCardis | Streptococcus_vestibularis","Metformin",0
"MetaCardis","Streptococcus_vestibularis","MetaCardis | Streptococcus_vestibularis","Clopidogrel",1
"MetaCardis","Streptococcus_vestibularis","MetaCardis | Streptococcus_vestibularis","Omeprazole",0
"MetaCardis","Streptococcus_vestibularis","MetaCardis | Streptococcus_vestibularis","Atorvastatin",0
"MetaCardis","Streptococcus_vestibularis","MetaCardis | Streptococcus_vestibularis","Irbesartan",0
"MetaCardis","Streptococcus_vestibularis","MetaCardis | Streptococcus_vestibularis","Rosuvastatin",0
"MetaCardis","Streptococcus_vestibularis","MetaCardis | Streptococcus_vestibularis","Furosemide",0
"MetaCardis","Streptococcus_vestibularis","MetaCardis | Streptococcus_vestibularis","Apixaban",0
"MetaCardis","Streptococcus_vestibularis","MetaCardis | Streptococcus_vestibularis","Prasugrel",0
"MetaCardis","Streptococcus_vestibularis","MetaCardis | Streptococcus_vestibularis","Amlodipine",0
"MetaCardis","Streptococcus_vestibularis","MetaCardis | Streptococcus_vestibularis","Bisoprolol",0
"MetaCardis","Streptococcus_vestibularis","MetaCardis | Streptococcus_vestibularis","Metoprolol",0
"MetaCardis","Streptococcus_vestibularis","MetaCardis | Streptococcus_vestibularis","Vildagliptin",0
"MetaCardis","Streptococcus_vestibularis","MetaCardis | Streptococcus_vestibularis","Allopurinol",1
"MetaCardis","Streptococcus_vestibularis","MetaCardis | Streptococcus_vestibularis","Dapagliflozin",0
"MetaCardis","Streptococcus_vestibularis","MetaCardis | Streptococcus_vestibularis","Diltiazem",0
"MetaCardis","Streptococcus_vestibularis","MetaCardis | Streptococcus_vestibularis","Gliclazide",0
"MetaCardis","Streptococcus_vestibularis","MetaCardis | Streptococcus_vestibularis","Liraglutide",0
"MetaCardis","Streptococcus_vestibularis","MetaCardis | Streptococcus_vestibularis","Pravastatin",0
"MetaCardis","Streptococcus_vestibularis","MetaCardis | Streptococcus_vestibularis","Torasemide",0
"MetaCardis","Streptococcus_vestibularis","MetaCardis | Streptococcus_vestibularis","Amiodarone",0
"MetaCardis","Streptococcus_vestibularis","MetaCardis | Streptococcus_vestibularis","Aspirin",0
"MetaCardis","Streptococcus_vestibularis","MetaCardis | Streptococcus_vestibularis","Carvedilol",0
"MetaCardis","Streptococcus_vestibularis","MetaCardis | Streptococcus_vestibularis","Enalapril",0
"MetaCardis","Streptococcus_vestibularis","MetaCardis | Streptococcus_vestibularis","Fluvastatin",0
"MetaCardis","Streptococcus_vestibularis","MetaCardis | Streptococcus_vestibularis","Indapamide",0
"MetaCardis","Streptococcus_vestibularis","MetaCardis | Streptococcus_vestibularis","Rivaroxaban",0
"MetaCardis","Streptococcus_vestibularis","MetaCardis | Streptococcus_vestibularis","Sitagliptin",0
"MetaCardis","Veillonella_dispar","MetaCardis | Veillonella_dispar","Esomeprazole",1
"MetaCardis","Veillonella_dispar","MetaCardis | Veillonella_dispar","Olmesartan",0
"MetaCardis","Veillonella_dispar","MetaCardis | Veillonella_dispar","Rabeprazole",0
"MetaCardis","Veillonella_dispar","MetaCardis | Veillonella_dispar","Lansoprazole",0
"MetaCardis","Veillonella_dispar","MetaCardis | Veillonella_dispar","Metformin",0
"MetaCardis","Veillonella_dispar","MetaCardis | Veillonella_dispar","Clopidogrel",0
"MetaCardis","Veillonella_dispar","MetaCardis | Veillonella_dispar","Omeprazole",0
"MetaCardis","Veillonella_dispar","MetaCardis | Veillonella_dispar","Atorvastatin",0
"MetaCardis","Veillonella_dispar","MetaCardis | Veillonella_dispar","Irbesartan",1
"MetaCardis","Veillonella_dispar","MetaCardis | Veillonella_dispar","Rosuvastatin",0
"MetaCardis","Veillonella_dispar","MetaCardis | Veillonella_dispar","Furosemide",0
"MetaCardis","Veillonella_dispar","MetaCardis | Veillonella_dispar","Apixaban",0
"MetaCardis","Veillonella_dispar","MetaCardis | Veillonella_dispar","Prasugrel",0
"MetaCardis","Veillonella_dispar","MetaCardis | Veillonella_dispar","Amlodipine",0
"MetaCardis","Veillonella_dispar","MetaCardis | Veillonella_dispar","Bisoprolol",0
"MetaCardis","Veillonella_dispar","MetaCardis | Veillonella_dispar","Metoprolol",0
"MetaCardis","Veillonella_dispar","MetaCardis | Veillonella_dispar","Vildagliptin",0
"MetaCardis","Veillonella_dispar","MetaCardis | Veillonella_dispar","Allopurinol",0
"MetaCardis","Veillonella_dispar","MetaCardis | Veillonella_dispar","Dapagliflozin",0
"MetaCardis","Veillonella_dispar","MetaCardis | Veillonella_dispar","Diltiazem",0
"MetaCardis","Veillonella_dispar","MetaCardis | Veillonella_dispar","Gliclazide",0
"MetaCardis","Veillonella_dispar","MetaCardis | Veillonella_dispar","Liraglutide",1
"MetaCardis","Veillonella_dispar","MetaCardis | Veillonella_dispar","Pravastatin",0
"MetaCardis","Veillonella_dispar","MetaCardis | Veillonella_dispar","Torasemide",0
"MetaCardis","Veillonella_dispar","MetaCardis | Veillonella_dispar","Amiodarone",0
"MetaCardis","Veillonella_dispar","MetaCardis | Veillonella_dispar","Aspirin",0
"MetaCardis","Veillonella_dispar","MetaCardis | Veillonella_dispar","Carvedilol",0
"MetaCardis","Veillonella_dispar","MetaCardis | Veillonella_dispar","Enalapril",0
"MetaCardis","Veillonella_dispar","MetaCardis | Veillonella_dispar","Fluvastatin",0
"MetaCardis","Veillonella_dispar","MetaCardis | Veillonella_dispar","Indapamide",0
"MetaCardis","Veillonella_dispar","MetaCardis | Veillonella_dispar","Rivaroxaban",0
"MetaCardis","Veillonella_dispar","MetaCardis | Veillonella_dispar","Sitagliptin",0
"MetaCardis","Veillonella_seminalis","MetaCardis | Veillonella_seminalis","Esomeprazole",0
"MetaCardis","Veillonella_seminalis","MetaCardis | Veillonella_seminalis","Olmesartan",0
"MetaCardis","Veillonella_seminalis","MetaCardis | Veillonella_seminalis","Rabeprazole",0
"MetaCardis","Veillonella_seminalis","MetaCardis | Veillonella_seminalis","Lansoprazole",0
"MetaCardis","Veillonella_seminalis","MetaCardis | Veillonella_seminalis","Metformin",1
"MetaCardis","Veillonella_seminalis","MetaCardis | Veillonella_seminalis","Clopidogrel",0
"MetaCardis","Veillonella_seminalis","MetaCardis | Veillonella_seminalis","Omeprazole",0
"MetaCardis","Veillonella_seminalis","MetaCardis | Veillonella_seminalis","Atorvastatin",0
"MetaCardis","Veillonella_seminalis","MetaCardis | Veillonella_seminalis","Irbesartan",0
"MetaCardis","Veillonella_seminalis","MetaCardis | Veillonella_seminalis","Rosuvastatin",0
"MetaCardis","Veillonella_seminalis","MetaCardis | Veillonella_seminalis","Furosemide",0
"MetaCardis","Veillonella_seminalis","MetaCardis | Veillonella_seminalis","Apixaban",0
"MetaCardis","Veillonella_seminalis","MetaCardis | Veillonella_seminalis","Prasugrel",0
"MetaCardis","Veillonella_seminalis","MetaCardis | Veillonella_seminalis","Amlodipine",0
"MetaCardis","Veillonella_seminalis","MetaCardis | Veillonella_seminalis","Bisoprolol",0
"MetaCardis","Veillonella_seminalis","MetaCardis | Veillonella_seminalis","Metoprolol",0
"MetaCardis","Veillonella_seminalis","MetaCardis | Veillonella_seminalis","Vildagliptin",1
"MetaCardis","Veillonella_seminalis","MetaCardis | Veillonella_seminalis","Allopurinol",0
"MetaCardis","Veillonella_seminalis","MetaCardis | Veillonella_seminalis","Dapagliflozin",0
"MetaCardis","Veillonella_seminalis","MetaCardis | Veillonella_seminalis","Diltiazem",0
"MetaCardis","Veillonella_seminalis","MetaCardis | Veillonella_seminalis","Gliclazide",0
"MetaCardis","Veillonella_seminalis","MetaCardis | Veillonella_seminalis","Liraglutide",0
"MetaCardis","Veillonella_seminalis","MetaCardis | Veillonella_seminalis","Pravastatin",0
"MetaCardis","Veillonella_seminalis","MetaCardis | Veillonella_seminalis","Torasemide",0
"MetaCardis","Veillonella_seminalis","MetaCardis | Veillonella_seminalis","Amiodarone",0
"MetaCardis","Veillonella_seminalis","MetaCardis | Veillonella_seminalis","Aspirin",0
"MetaCardis","Veillonella_seminalis","MetaCardis | Veillonella_seminalis","Carvedilol",0
"MetaCardis","Veillonella_seminalis","MetaCardis | Veillonella_seminalis","Enalapril",0
"MetaCardis","Veillonella_seminalis","MetaCardis | Veillonella_seminalis","Fluvastatin",0
"MetaCardis","Veillonella_seminalis","MetaCardis | Veillonella_seminalis","Indapamide",1
"MetaCardis","Veillonella_seminalis","MetaCardis | Veillonella_seminalis","Rivaroxaban",0
"MetaCardis","Veillonella_seminalis","MetaCardis | Veillonella_seminalis","Sitagliptin",0
"MetaCardis","Streptococcus_gallolyticus","MetaCardis | Streptococcus_gallolyticus","Esomeprazole",0
"MetaCardis","Streptococcus_gallolyticus","MetaCardis | Streptococcus_gallolyticus","Olmesartan",0
"MetaCardis","Streptococcus_gallolyticus","MetaCardis | Streptococcus_gallolyticus","Rabeprazole",0
"MetaCardis","Streptococcus_gallolyticus","MetaCardis | Streptococcus_gallolyticus","Lansoprazole",0
"MetaCardis","Streptococcus_gallolyticus","MetaCardis | Streptococcus_gallolyticus","Metformin",1
"MetaCardis","Streptococcus_gallolyticus","MetaCardis | Streptococcus_gallolyticus","Clopidogrel",0
"MetaCardis","Streptococcus_gallolyticus","MetaCardis | Streptococcus_gallolyticus","Omeprazole",0
"MetaCardis","Streptococcus_gallolyticus","MetaCardis | Streptococcus_gallolyticus","Atorvastatin",0
"MetaCardis","Streptococcus_gallolyticus","MetaCardis | Streptococcus_gallolyticus","Irbesartan",0
"MetaCardis","Streptococcus_gallolyticus","MetaCardis | Streptococcus_gallolyticus","Rosuvastatin",0
"MetaCardis","Streptococcus_gallolyticus","MetaCardis | Streptococcus_gallolyticus","Furosemide",0
"MetaCardis","Streptococcus_gallolyticus","MetaCardis | Streptococcus_gallolyticus","Apixaban",0
"MetaCardis","Streptococcus_gallolyticus","MetaCardis | Streptococcus_gallolyticus","Prasugrel",0
"MetaCardis","Streptococcus_gallolyticus","MetaCardis | Streptococcus_gallolyticus","Amlodipine",0
"MetaCardis","Streptococcus_gallolyticus","MetaCardis | Streptococcus_gallolyticus","Bisoprolol",0
"MetaCardis","Streptococcus_gallolyticus","MetaCardis | Streptococcus_gallolyticus","Metoprolol",0
"MetaCardis","Streptococcus_gallolyticus","MetaCardis | Streptococcus_gallolyticus","Vildagliptin",0
"MetaCardis","Streptococcus_gallolyticus","MetaCardis | Streptococcus_gallolyticus","Allopurinol",1
"MetaCardis","Streptococcus_gallolyticus","MetaCardis | Streptococcus_gallolyticus","Dapagliflozin",0
"MetaCardis","Streptococcus_gallolyticus","MetaCardis | Streptococcus_gallolyticus","Diltiazem",0
"MetaCardis","Streptococcus_gallolyticus","MetaCardis | Streptococcus_gallolyticus","Gliclazide",0
"MetaCardis","Streptococcus_gallolyticus","MetaCardis | Streptococcus_gallolyticus","Liraglutide",0
"MetaCardis","Streptococcus_gallolyticus","MetaCardis | Streptococcus_gallolyticus","Pravastatin",0
"MetaCardis","Streptococcus_gallolyticus","MetaCardis | Streptococcus_gallolyticus","Torasemide",0
"MetaCardis","Streptococcus_gallolyticus","MetaCardis | Streptococcus_gallolyticus","Amiodarone",0
"MetaCardis","Streptococcus_gallolyticus","MetaCardis | Streptococcus_gallolyticus","Aspirin",0
"MetaCardis","Streptococcus_gallolyticus","MetaCardis | Streptococcus_gallolyticus","Carvedilol",0
"MetaCardis","Streptococcus_gallolyticus","MetaCardis | Streptococcus_gallolyticus","Enalapril",0
"MetaCardis","Streptococcus_gallolyticus","MetaCardis | Streptococcus_gallolyticus","Fluvastatin",0
"MetaCardis","Streptococcus_gallolyticus","MetaCardis | Streptococcus_gallolyticus","Indapamide",0
"MetaCardis","Streptococcus_gallolyticus","MetaCardis | Streptococcus_gallolyticus","Rivaroxaban",0
"MetaCardis","Streptococcus_gallolyticus","MetaCardis | Streptococcus_gallolyticus","Sitagliptin",0
"MetaCardis","Streptococcus_sanguinis","MetaCardis | Streptococcus_sanguinis","Esomeprazole",0
"MetaCardis","Streptococcus_sanguinis","MetaCardis | Streptococcus_sanguinis","Olmesartan",1
"MetaCardis","Streptococcus_sanguinis","MetaCardis | Streptococcus_sanguinis","Rabeprazole",1
"MetaCardis","Streptococcus_sanguinis","MetaCardis | Streptococcus_sanguinis","Lansoprazole",0
"MetaCardis","Streptococcus_sanguinis","MetaCardis | Streptococcus_sanguinis","Metformin",0
"MetaCardis","Streptococcus_sanguinis","MetaCardis | Streptococcus_sanguinis","Clopidogrel",0
"MetaCardis","Streptococcus_sanguinis","MetaCardis | Streptococcus_sanguinis","Omeprazole",0
"MetaCardis","Streptococcus_sanguinis","MetaCardis | Streptococcus_sanguinis","Atorvastatin",0
"MetaCardis","Streptococcus_sanguinis","MetaCardis | Streptococcus_sanguinis","Irbesartan",0
"MetaCardis","Streptococcus_sanguinis","MetaCardis | Streptococcus_sanguinis","Rosuvastatin",0
"MetaCardis","Streptococcus_sanguinis","MetaCardis | Streptococcus_sanguinis","Furosemide",0
"MetaCardis","Streptococcus_sanguinis","MetaCardis | Streptococcus_sanguinis","Apixaban",0
"MetaCardis","Streptococcus_sanguinis","MetaCardis | Streptococcus_sanguinis","Prasugrel",0
"MetaCardis","Streptococcus_sanguinis","MetaCardis | Streptococcus_sanguinis","Amlodipine",0
"MetaCardis","Streptococcus_sanguinis","MetaCardis | Streptococcus_sanguinis","Bisoprolol",0
"MetaCardis","Streptococcus_sanguinis","MetaCardis | Streptococcus_sanguinis","Metoprolol",0
"MetaCardis","Streptococcus_sanguinis","MetaCardis | Streptococcus_sanguinis","Vildagliptin",0
"MetaCardis","Streptococcus_sanguinis","MetaCardis | Streptococcus_sanguinis","Allopurinol",0
"MetaCardis","Streptococcus_sanguinis","MetaCardis | Streptococcus_sanguinis","Dapagliflozin",0
"MetaCardis","Streptococcus_sanguinis","MetaCardis | Streptococcus_sanguinis","Diltiazem",0
"MetaCardis","Streptococcus_sanguinis","MetaCardis | Streptococcus_sanguinis","Gliclazide",0
"MetaCardis","Streptococcus_sanguinis","MetaCardis | Streptococcus_sanguinis","Liraglutide",0
"MetaCardis","Streptococcus_sanguinis","MetaCardis | Streptococcus_sanguinis","Pravastatin",0
"MetaCardis","Streptococcus_sanguinis","MetaCardis | Streptococcus_sanguinis","Torasemide",0
"MetaCardis","Streptococcus_sanguinis","MetaCardis | Streptococcus_sanguinis","Amiodarone",0
"MetaCardis","Streptococcus_sanguinis","MetaCardis | Streptococcus_sanguinis","Aspirin",0
"MetaCardis","Streptococcus_sanguinis","MetaCardis | Streptococcus_sanguinis","Carvedilol",0
"MetaCardis","Streptococcus_sanguinis","MetaCardis | Streptococcus_sanguinis","Enalapril",0
"MetaCardis","Streptococcus_sanguinis","MetaCardis | Streptococcus_sanguinis","Fluvastatin",0
"MetaCardis","Streptococcus_sanguinis","MetaCardis | Streptococcus_sanguinis","Indapamide",0
"MetaCardis","Streptococcus_sanguinis","MetaCardis | Streptococcus_sanguinis","Rivaroxaban",0
"MetaCardis","Streptococcus_sanguinis","MetaCardis | Streptococcus_sanguinis","Sitagliptin",0
"MetaCardis","Streptococcus_sp_HMSC070B10","MetaCardis | Streptococcus_sp_HMSC070B10","Esomeprazole",0
"MetaCardis","Streptococcus_sp_HMSC070B10","MetaCardis | Streptococcus_sp_HMSC070B10","Olmesartan",1
"MetaCardis","Streptococcus_sp_HMSC070B10","MetaCardis | Streptococcus_sp_HMSC070B10","Rabeprazole",0
"MetaCardis","Streptococcus_sp_HMSC070B10","MetaCardis | Streptococcus_sp_HMSC070B10","Lansoprazole",0
"MetaCardis","Streptococcus_sp_HMSC070B10","MetaCardis | Streptococcus_sp_HMSC070B10","Metformin",0
"MetaCardis","Streptococcus_sp_HMSC070B10","MetaCardis | Streptococcus_sp_HMSC070B10","Clopidogrel",0
"MetaCardis","Streptococcus_sp_HMSC070B10","MetaCardis | Streptococcus_sp_HMSC070B10","Omeprazole",0
"MetaCardis","Streptococcus_sp_HMSC070B10","MetaCardis | Streptococcus_sp_HMSC070B10","Atorvastatin",1
"MetaCardis","Streptococcus_sp_HMSC070B10","MetaCardis | Streptococcus_sp_HMSC070B10","Irbesartan",0
"MetaCardis","Streptococcus_sp_HMSC070B10","MetaCardis | Streptococcus_sp_HMSC070B10","Rosuvastatin",0
"MetaCardis","Streptococcus_sp_HMSC070B10","MetaCardis | Streptococcus_sp_HMSC070B10","Furosemide",0
"MetaCardis","Streptococcus_sp_HMSC070B10","MetaCardis | Streptococcus_sp_HMSC070B10","Apixaban",0
"MetaCardis","Streptococcus_sp_HMSC070B10","MetaCardis | Streptococcus_sp_HMSC070B10","Prasugrel",0
"MetaCardis","Streptococcus_sp_HMSC070B10","MetaCardis | Streptococcus_sp_HMSC070B10","Amlodipine",0
"MetaCardis","Streptococcus_sp_HMSC070B10","MetaCardis | Streptococcus_sp_HMSC070B10","Bisoprolol",0
"MetaCardis","Streptococcus_sp_HMSC070B10","MetaCardis | Streptococcus_sp_HMSC070B10","Metoprolol",0
"MetaCardis","Streptococcus_sp_HMSC070B10","MetaCardis | Streptococcus_sp_HMSC070B10","Vildagliptin",0
"MetaCardis","Streptococcus_sp_HMSC070B10","MetaCardis | Streptococcus_sp_HMSC070B10","Allopurinol",0
"MetaCardis","Streptococcus_sp_HMSC070B10","MetaCardis | Streptococcus_sp_HMSC070B10","Dapagliflozin",0
"MetaCardis","Streptococcus_sp_HMSC070B10","MetaCardis | Streptococcus_sp_HMSC070B10","Diltiazem",0
"MetaCardis","Streptococcus_sp_HMSC070B10","MetaCardis | Streptococcus_sp_HMSC070B10","Gliclazide",0
"MetaCardis","Streptococcus_sp_HMSC070B10","MetaCardis | Streptococcus_sp_HMSC070B10","Liraglutide",0
"MetaCardis","Streptococcus_sp_HMSC070B10","MetaCardis | Streptococcus_sp_HMSC070B10","Pravastatin",0
"MetaCardis","Streptococcus_sp_HMSC070B10","MetaCardis | Streptococcus_sp_HMSC070B10","Torasemide",0
"MetaCardis","Streptococcus_sp_HMSC070B10","MetaCardis | Streptococcus_sp_HMSC070B10","Amiodarone",0
"MetaCardis","Streptococcus_sp_HMSC070B10","MetaCardis | Streptococcus_sp_HMSC070B10","Aspirin",0
"MetaCardis","Streptococcus_sp_HMSC070B10","MetaCardis | Streptococcus_sp_HMSC070B10","Carvedilol",0
"MetaCardis","Streptococcus_sp_HMSC070B10","MetaCardis | Streptococcus_sp_HMSC070B10","Enalapril",0
"MetaCardis","Streptococcus_sp_HMSC070B10","MetaCardis | Streptococcus_sp_HMSC070B10","Fluvastatin",0
"MetaCardis","Streptococcus_sp_HMSC070B10","MetaCardis | Streptococcus_sp_HMSC070B10","Indapamide",0
"MetaCardis","Streptococcus_sp_HMSC070B10","MetaCardis | Streptococcus_sp_HMSC070B10","Rivaroxaban",0
"MetaCardis","Streptococcus_sp_HMSC070B10","MetaCardis | Streptococcus_sp_HMSC070B10","Sitagliptin",0
"MetaCardis","Streptococcus_sp_M334","MetaCardis | Streptococcus_sp_M334","Esomeprazole",0
"MetaCardis","Streptococcus_sp_M334","MetaCardis | Streptococcus_sp_M334","Olmesartan",1
"MetaCardis","Streptococcus_sp_M334","MetaCardis | Streptococcus_sp_M334","Rabeprazole",0
"MetaCardis","Streptococcus_sp_M334","MetaCardis | Streptococcus_sp_M334","Lansoprazole",0
"MetaCardis","Streptococcus_sp_M334","MetaCardis | Streptococcus_sp_M334","Metformin",0
"MetaCardis","Streptococcus_sp_M334","MetaCardis | Streptococcus_sp_M334","Clopidogrel",0
"MetaCardis","Streptococcus_sp_M334","MetaCardis | Streptococcus_sp_M334","Omeprazole",0
"MetaCardis","Streptococcus_sp_M334","MetaCardis | Streptococcus_sp_M334","Atorvastatin",1
"MetaCardis","Streptococcus_sp_M334","MetaCardis | Streptococcus_sp_M334","Irbesartan",0
"MetaCardis","Streptococcus_sp_M334","MetaCardis | Streptococcus_sp_M334","Rosuvastatin",0
"MetaCardis","Streptococcus_sp_M334","MetaCardis | Streptococcus_sp_M334","Furosemide",0
"MetaCardis","Streptococcus_sp_M334","MetaCardis | Streptococcus_sp_M334","Apixaban",0
"MetaCardis","Streptococcus_sp_M334","MetaCardis | Streptococcus_sp_M334","Prasugrel",0
"MetaCardis","Streptococcus_sp_M334","MetaCardis | Streptococcus_sp_M334","Amlodipine",0
"MetaCardis","Streptococcus_sp_M334","MetaCardis | Streptococcus_sp_M334","Bisoprolol",0
"MetaCardis","Streptococcus_sp_M334","MetaCardis | Streptococcus_sp_M334","Metoprolol",0
"MetaCardis","Streptococcus_sp_M334","MetaCardis | Streptococcus_sp_M334","Vildagliptin",0
"MetaCardis","Streptococcus_sp_M334","MetaCardis | Streptococcus_sp_M334","Allopurinol",0
"MetaCardis","Streptococcus_sp_M334","MetaCardis | Streptococcus_sp_M334","Dapagliflozin",0
"MetaCardis","Streptococcus_sp_M334","MetaCardis | Streptococcus_sp_M334","Diltiazem",0
"MetaCardis","Streptococcus_sp_M334","MetaCardis | Streptococcus_sp_M334","Gliclazide",0
"MetaCardis","Streptococcus_sp_M334","MetaCardis | Streptococcus_sp_M334","Liraglutide",0
"MetaCardis","Streptococcus_sp_M334","MetaCardis | Streptococcus_sp_M334","Pravastatin",0
"MetaCardis","Streptococcus_sp_M334","MetaCardis | Streptococcus_sp_M334","Torasemide",0
"MetaCardis","Streptococcus_sp_M334","MetaCardis | Streptococcus_sp_M334","Amiodarone",0
"MetaCardis","Streptococcus_sp_M334","MetaCardis | Streptococcus_sp_M334","Aspirin",0
"MetaCardis","Streptococcus_sp_M334","MetaCardis | Streptococcus_sp_M334","Carvedilol",0
"MetaCardis","Streptococcus_sp_M334","MetaCardis | Streptococcus_sp_M334","Enalapril",0
"MetaCardis","Streptococcus_sp_M334","MetaCardis | Streptococcus_sp_M334","Fluvastatin",0
"MetaCardis","Streptococcus_sp_M334","MetaCardis | Streptococcus_sp_M334","Indapamide",0
"MetaCardis","Streptococcus_sp_M334","MetaCardis | Streptococcus_sp_M334","Rivaroxaban",0
"MetaCardis","Streptococcus_sp_M334","MetaCardis | Streptococcus_sp_M334","Sitagliptin",0
"MetaCardis","Streptococcus_sp_oral_taxon_056","MetaCardis | Streptococcus_sp_oral_taxon_056","Esomeprazole",1
"MetaCardis","Streptococcus_sp_oral_taxon_056","MetaCardis | Streptococcus_sp_oral_taxon_056","Olmesartan",0
"MetaCardis","Streptococcus_sp_oral_taxon_056","MetaCardis | Streptococcus_sp_oral_taxon_056","Rabeprazole",0
"MetaCardis","Streptococcus_sp_oral_taxon_056","MetaCardis | Streptococcus_sp_oral_taxon_056","Lansoprazole",0
"MetaCardis","Streptococcus_sp_oral_taxon_056","MetaCardis | Streptococcus_sp_oral_taxon_056","Metformin",0
"MetaCardis","Streptococcus_sp_oral_taxon_056","MetaCardis | Streptococcus_sp_oral_taxon_056","Clopidogrel",0
"MetaCardis","Streptococcus_sp_oral_taxon_056","MetaCardis | Streptococcus_sp_oral_taxon_056","Omeprazole",0
"MetaCardis","Streptococcus_sp_oral_taxon_056","MetaCardis | Streptococcus_sp_oral_taxon_056","Atorvastatin",1
"MetaCardis","Streptococcus_sp_oral_taxon_056","MetaCardis | Streptococcus_sp_oral_taxon_056","Irbesartan",0
"MetaCardis","Streptococcus_sp_oral_taxon_056","MetaCardis | Streptococcus_sp_oral_taxon_056","Rosuvastatin",0
"MetaCardis","Streptococcus_sp_oral_taxon_056","MetaCardis | Streptococcus_sp_oral_taxon_056","Furosemide",0
"MetaCardis","Streptococcus_sp_oral_taxon_056","MetaCardis | Streptococcus_sp_oral_taxon_056","Apixaban",0
"MetaCardis","Streptococcus_sp_oral_taxon_056","MetaCardis | Streptococcus_sp_oral_taxon_056","Prasugrel",0
"MetaCardis","Streptococcus_sp_oral_taxon_056","MetaCardis | Streptococcus_sp_oral_taxon_056","Amlodipine",0
"MetaCardis","Streptococcus_sp_oral_taxon_056","MetaCardis | Streptococcus_sp_oral_taxon_056","Bisoprolol",0
"MetaCardis","Streptococcus_sp_oral_taxon_056","MetaCardis | Streptococcus_sp_oral_taxon_056","Metoprolol",0
"MetaCardis","Streptococcus_sp_oral_taxon_056","MetaCardis | Streptococcus_sp_oral_taxon_056","Vildagliptin",0
"MetaCardis","Streptococcus_sp_oral_taxon_056","MetaCardis | Streptococcus_sp_oral_taxon_056","Allopurinol",0
"MetaCardis","Streptococcus_sp_oral_taxon_056","MetaCardis | Streptococcus_sp_oral_taxon_056","Dapagliflozin",0
"MetaCardis","Streptococcus_sp_oral_taxon_056","MetaCardis | Streptococcus_sp_oral_taxon_056","Diltiazem",0
"MetaCardis","Streptococcus_sp_oral_taxon_056","MetaCardis | Streptococcus_sp_oral_taxon_056","Gliclazide",0
"MetaCardis","Streptococcus_sp_oral_taxon_056","MetaCardis | Streptococcus_sp_oral_taxon_056","Liraglutide",0
"MetaCardis","Streptococcus_sp_oral_taxon_056","MetaCardis | Streptococcus_sp_oral_taxon_056","Pravastatin",0
"MetaCardis","Streptococcus_sp_oral_taxon_056","MetaCardis | Streptococcus_sp_oral_taxon_056","Torasemide",0
"MetaCardis","Streptococcus_sp_oral_taxon_056","MetaCardis | Streptococcus_sp_oral_taxon_056","Amiodarone",0
"MetaCardis","Streptococcus_sp_oral_taxon_056","MetaCardis | Streptococcus_sp_oral_taxon_056","Aspirin",0
"MetaCardis","Streptococcus_sp_oral_taxon_056","MetaCardis | Streptococcus_sp_oral_taxon_056","Carvedilol",0
"MetaCardis","Streptococcus_sp_oral_taxon_056","MetaCardis | Streptococcus_sp_oral_taxon_056","Enalapril",0
"MetaCardis","Streptococcus_sp_oral_taxon_056","MetaCardis | Streptococcus_sp_oral_taxon_056","Fluvastatin",0
"MetaCardis","Streptococcus_sp_oral_taxon_056","MetaCardis | Streptococcus_sp_oral_taxon_056","Indapamide",0
"MetaCardis","Streptococcus_sp_oral_taxon_056","MetaCardis | Streptococcus_sp_oral_taxon_056","Rivaroxaban",0
"MetaCardis","Streptococcus_sp_oral_taxon_056","MetaCardis | Streptococcus_sp_oral_taxon_056","Sitagliptin",0
"MetaCardis","Streptococcus_viridans","MetaCardis | Streptococcus_viridans","Esomeprazole",1
"MetaCardis","Streptococcus_viridans","MetaCardis | Streptococcus_viridans","Olmesartan",0
"MetaCardis","Streptococcus_viridans","MetaCardis | Streptococcus_viridans","Rabeprazole",0
"MetaCardis","Streptococcus_viridans","MetaCardis | Streptococcus_viridans","Lansoprazole",0
"MetaCardis","Streptococcus_viridans","MetaCardis | Streptococcus_viridans","Metformin",0
"MetaCardis","Streptococcus_viridans","MetaCardis | Streptococcus_viridans","Clopidogrel",0
"MetaCardis","Streptococcus_viridans","MetaCardis | Streptococcus_viridans","Omeprazole",0
